FID,OBJECTID_1,NOMBRE_ENT,CATEGORIA,DEPARTAMEN,COD_DEPART,COD_MUNICI,AREA_KM,OBSERVACIO,PK_CUE,ACTO_ADMIN,ESCALA_150,ESCALA_200,ESCALA_300,ESCALA_350,ESCALA_400,ESCALA_500,ESCALA_750,ESCALA_100,SHAPE_Leng,SHAPE_Area
678,"4,862.000000000000000",SATIVASUR,M,BOYACÁ,15,723,53.603962840000001, ,"501,992.000000000000000", ,0,0,0,0,0,0,0,0,0.438321548569000,0.004376270344290
679,"4,863.000000000000000",SANTANA,M,BOYACÁ,15,686,72.541094659999999, ,"501,993.000000000000000", ,0,0,0,0,0,0,0,0,0.344701795257000,0.005924889558840
680,"4,864.000000000000000",SOCOTÁ,M,BOYACÁ,15,755,592.968219549999960, ,"501,994.000000000000000", ,0,0,0,0,0,0,0,0,1.193643244100000,0.048392073517100
681,"4,865.000000000000000",CALDAS,M,ANTIOQUIA,05,129,133.500715460000010, ,"501,995.000000000000000", ,0,0,0,0,0,0,0,0,0.504288707717000,0.010897012317100
682,"4,866.000000000000000",PAZ DE ARIPORO,M,CASANARE,85,250,"12,128.999626900000000", ,"501,997.000000000000000", ,0,0,0,0,0,0,0,0,8.475029606550001,0.987107328790000
683,"4,867.000000000000000",SAN LUIS,M,ANTIOQUIA,05,660,514.871416319999980, ,"501,998.000000000000000", ,0,0,0,0,0,0,0,0,1.167369760910000,0.042044921605600
684,"4,868.000000000000000",TENJO,M,CUNDINAMARCA,25,799,114.611362279999990, ,"501,918.000000000000000", ,0,0,0,0,0,0,0,0,0.553343645923000,0.009343523757920
685,"4,869.000000000000000",PEREIRA,M,RISARALDA,66,001,607.598557769999960, ,"501,920.000000000000000", ,0,0,0,0,0,0,0,0,1.888815854200000,0.049488941788400
686,"4,870.000000000000000",CHÍA,M,CUNDINAMARCA,25,175,79.380836220000006, ,"501,922.000000000000000", ,0,0,0,0,0,0,0,0,0.457653461257000,0.006471664334130
687,"4,871.000000000000000",MURILLO,M,TOLIMA,73,461,420.367939910000020, ,"501,924.000000000000000", ,0,0,0,0,0,0,0,0,0.965273446705000,0.034255679391200
688,"4,872.000000000000000",CHIVOR,M,BOYACÁ,15,236,108.974202030000000, ,"501,928.000000000000000", ,0,0,0,0,0,0,0,0,0.543609722095000,0.008883009495340
689,"4,873.000000000000000",LA VIRGINIA,M,RISARALDA,66,400,32.802323129999998, ,"501,930.000000000000000", ,0,0,0,0,0,0,0,0,0.253811602721000,0.002671856800560
690,"4,874.000000000000000",BITUIMA,M,CUNDINAMARCA,25,095,61.683397409999998, ,"501,932.000000000000000", ,0,0,0,0,0,0,0,0,0.462483766774000,0.005028413909850
691,"4,875.000000000000000",EL ROSAL,M,CUNDINAMARCA,25,260,86.434084420000005, ,"501,934.000000000000000", ,0,0,0,0,0,0,0,0,0.386978533800000,0.007046789399920
692,"4,876.000000000000000",AMBALEMA,M,TOLIMA,73,030,238.048660640000010, ,"501,938.000000000000000", ,0,0,0,0,0,0,0,0,0.932136515351000,0.019403099018300
693,"4,877.000000000000000",ALBÁN,M,CUNDINAMARCA,25,019,51.254375050000000, ,"501,940.000000000000000", ,0,0,0,0,0,0,0,0,0.497120449213000,0.004178594534540
694,"4,878.000000000000000",GACHETÁ,M,CUNDINAMARCA,25,297,260.909908320000000, ,"501,942.000000000000000", ,0,0,0,0,0,0,0,0,0.769618662204000,0.021269833641900
695,"4,879.000000000000000",VIANÍ,M,CUNDINAMARCA,25,867,66.800410429999999, ,"501,944.000000000000000", ,0,0,0,0,0,0,0,0,0.459209803203000,0.005445839170350
696,"4,880.000000000000000",LÉRIDA,M,TOLIMA,73,408,272.631936470000030, ,"501,946.000000000000000", ,0,0,0,0,0,0,0,0,0.930560215875000,0.022221992606800
697,"4,881.000000000000000",SANTA ROSA DE CABAL,M,RISARALDA,66,682,546.744472419999970, ,"501,950.000000000000000", ,0,0,0,0,0,0,0,0,1.212892622270000,0.044542865069300
698,"4,882.000000000000000",SANTA MARÍA,M,BOYACÁ,15,690,310.068715549999980, ,"501,952.000000000000000", ,0,0,0,0,0,0,0,0,1.029752268910000,0.025272160645900
699,"4,883.000000000000000",SAN JUAN DE RIOSECO,M,CUNDINAMARCA,25,662,312.385970230000000, ,"501,954.000000000000000", ,0,0,0,0,0,0,0,0,0.921327694500000,0.025464313122200
700,"4,884.000000000000000",EL GUACAMAYO,M,SANTANDER,68,245,93.423356630000001, ,"502,063.000000000000000", ,0,0,0,0,0,0,0,0,0.592994492913000,0.007633329496570
701,"4,885.000000000000000",OIBA,M,SANTANDER,68,500,286.144633500000000, ,"502,067.000000000000000", ,0,0,0,0,0,0,0,0,0.793693451445000,0.023376353705600
702,"4,886.000000000000000",GUATAPÉ,M,ANTIOQUIA,05,321,84.507558970000005, ,"502,069.000000000000000", ,0,0,0,0,0,0,0,0,0.476064021933000,0.006902942514350
703,"4,887.000000000000000",SAN CARLOS,M,ANTIOQUIA,05,649,719.340630639999970, ,"502,071.000000000000000", ,0,0,0,0,0,0,0,0,1.366234945290000,0.058761472173800
704,"4,888.000000000000000",QUIBDÓ,M,CHOCÓ,27,001,"3,509.945647909999900", ,"502,073.000000000000000", ,0,0,0,0,0,0,0,0,5.090057367240000,0.286062268545000
705,"4,889.000000000000000",LA SALINA,M,CASANARE,85,136,203.081144139999990, ,"502,075.000000000000000", ,0,0,0,0,0,0,0,0,0.826182704561000,0.016577263385000
706,"4,890.000000000000000",PEÑOL,M,ANTIOQUIA,05,541,142.128266190000010, ,"502,077.000000000000000", ,0,0,0,0,0,0,0,0,0.630415391957000,0.011609142966800
707,"4,891.000000000000000",GUARNE,M,ANTIOQUIA,05,318,164.518313940000010, ,"502,079.000000000000000", ,0,0,0,0,0,0,0,0,0.646680835789000,0.013436360277700
708,"4,892.000000000000000",LA UVITA,M,BOYACÁ,15,403,161.540863890000000, ,"502,081.000000000000000", ,0,0,0,0,0,0,0,0,0.621701725726000,0.013191207905200
709,"4,893.000000000000000",CONTRATACIÓN,M,SANTANDER,68,211,136.656072639999990, ,"502,087.000000000000000", ,0,0,0,0,0,0,0,0,0.664893823489000,0.011166649490000
710,"4,894.000000000000000",COROMORO,M,SANTANDER,68,217,577.471046099999970, ,"502,089.000000000000000", ,0,0,0,0,0,0,0,0,1.113775580410000,0.047168748908900
711,"4,895.000000000000000",LA PAZ,M,SANTANDER,68,397,283.667257230000020, ,"502,091.000000000000000", ,0,0,0,0,0,0,0,0,0.924783155409000,0.023176661078200
712,"4,896.000000000000000",CHARALÁ,M,SANTANDER,68,167,419.325960060000000, ,"502,095.000000000000000", ,0,0,0,0,0,0,0,0,1.654447374400000,0.034252400772600
713,"4,897.000000000000000",SAN VICENTE,M,ANTIOQUIA,05,674,217.927511439999990, ,"502,097.000000000000000", ,0,0,0,0,0,0,0,0,0.704196918233000,0.017801323541300
714,"4,898.000000000000000",OCAMONTE,M,SANTANDER,68,498,75.226148850000001, ,"502,099.000000000000000", ,0,0,0,0,0,0,0,0,0.398491988054000,0.006146529355180
715,"4,899.000000000000000",SAN RAFAEL,M,ANTIOQUIA,05,667,360.345686909999980, ,"502,101.000000000000000", ,0,0,0,0,0,0,0,0,1.017515904220000,0.029440887961900
716,"4,900.000000000000000",CONFINES,M,SANTANDER,68,209,71.629225379999994, ,"502,106.000000000000000", ,0,0,0,0,0,0,0,0,0.384521072254000,0.005853002475870
717,"4,901.000000000000000",ALEJANDRÍA,M,ANTIOQUIA,05,021,132.584682340000000, ,"502,108.000000000000000", ,0,0,0,0,0,0,0,0,0.721681254799000,0.010832960159200
718,"4,902.000000000000000",EBÉJICO,M,ANTIOQUIA,05,240,238.142427489999990, ,"502,110.000000000000000", ,0,0,0,0,0,0,0,0,0.734567764112000,0.019445138445600
719,"4,903.000000000000000",BELLO,M,ANTIOQUIA,05,088,148.127162309999990, ,"502,116.000000000000000", ,0,0,0,0,0,0,0,0,0.578582635352000,0.012098102681600
720,"4,904.000000000000000",TIBASOSA,M,BOYACÁ,15,806,94.151266170000000, ,"502,335.000000000000000", ,0,0,0,0,0,0,0,0,0.490825729697000,0.007683891633300
721,"4,905.000000000000000",LA PINTADA,M,ANTIOQUIA,05,390,54.418014829999997, ,"502,337.000000000000000", ,0,0,0,0,0,0,0,0,0.436404692454000,0.004439583040410
722,"4,906.000000000000000",YACOPÍ,M,CUNDINAMARCA,25,885,957.929485890000020, ,"502,341.000000000000000", ,0,0,0,0,0,0,0,0,1.955313064360000,0.078183227376300
723,"4,907.000000000000000",PORE,M,CASANARE,85,263,780.630689260000050, ,"502,343.000000000000000", ,0,0,0,0,0,0,0,0,1.707375592540000,0.063632066685500
724,"4,908.000000000000000",HISPANIA,M,ANTIOQUIA,05,353,55.979313310000002, ,"502,345.000000000000000", ,0,0,0,0,0,0,0,0,0.323960325095000,0.004565906207800
725,"4,909.000000000000000",ARCABUCO,M,BOYACÁ,15,051,137.430168270000000, ,"502,347.000000000000000", ,0,0,0,0,0,0,0,0,0.716616864338000,0.011218492608600
726,"4,910.000000000000000",MOLAGAVITA,M,SANTANDER,68,468,180.343439490000010, ,"502,217.000000000000000", ,0,0,0,0,0,0,0,0,0.594394232333000,0.014740597740900
727,"4,911.000000000000000",BARICHARA,M,SANTANDER,68,079,137.626330840000010, ,"502,219.000000000000000", ,0,0,0,0,0,0,0,0,0.548976136668000,0.011252005413700
728,"4,912.000000000000000",CHIPATÁ,M,SANTANDER,68,179,95.433419610000001, ,"501,999.000000000000000", ,0,0,0,0,0,0,0,0,0.425593324596000,0.007795143386940
729,"4,913.000000000000000",SÁCAMA,M,CASANARE,85,315,311.940517269999990, ,"502,000.000000000000000", ,0,0,0,0,0,0,0,0,1.049549383530000,0.025453518388800
730,"4,914.000000000000000",CARMEN DE VIBORAL,M,ANTIOQUIA,05,148,439.526596310000000, ,"502,002.000000000000000", ,0,0,0,0,0,0,0,0,1.317108918430000,0.035882123876800
731,"4,915.000000000000000",TUTAZÁ,M,BOYACÁ,15,839,121.809495440000010, ,"502,003.000000000000000", ,0,0,0,0,0,0,0,0,0.483967310423000,0.009945866576080
732,"4,916.000000000000000",CONCORDIA,M,ANTIOQUIA,05,209,240.060584150000010, ,"502,004.000000000000000", ,0,0,0,0,0,0,0,0,0.713854411355000,0.019589434277100
733,"4,917.000000000000000",SABANETA,M,ANTIOQUIA,05,631,15.391720130000000, ,"502,005.000000000000000", ,0,0,0,0,0,0,0,0,0.151675572190000,0.001256561020630
734,"4,918.000000000000000",SAN BENITO,M,SANTANDER,68,673,58.107433270000001, ,"502,006.000000000000000", ,0,0,0,0,0,0,0,0,0.397470473979000,0.004746440023940
735,"4,919.000000000000000",SANTUARIO,M,ANTIOQUIA,05,697,77.211817699999997, ,"502,009.000000000000000", ,0,0,0,0,0,0,0,0,0.476626438670000,0.006305204735070
736,"4,920.000000000000000",SATIVANORTE,M,BOYACÁ,15,720,161.481855929999990, ,"502,013.000000000000000", ,0,0,0,0,0,0,0,0,0.680010844140000,0.013185139244300
737,"4,921.000000000000000",ENVIGADO,M,ANTIOQUIA,05,266,46.943033999999997, ,"502,015.000000000000000", ,0,0,0,0,0,0,0,0,0.264342734980000,0.003832554931020
738,"4,922.000000000000000",ANGELÓPOLIS,M,ANTIOQUIA,05,036,81.712241779999999, ,"502,019.000000000000000", ,0,0,0,0,0,0,0,0,0.421099128838000,0.006669989154660
739,"4,923.000000000000000",RETIRO,M,ANTIOQUIA,05,607,266.030351380000010, ,"502,021.000000000000000", ,0,0,0,0,0,0,0,0,0.717648429081000,0.021717538910200
740,"4,924.000000000000000",SUAITA,M,SANTANDER,68,770,284.875018529999980, ,"502,025.000000000000000", ,0,0,0,0,0,0,0,0,0.889040959432000,0.023268794370900
741,"4,925.000000000000000",JERICÓ,M,BOYACÁ,15,368,131.850673660000010, ,"502,029.000000000000000", ,0,0,0,0,0,0,0,0,0.517367602903000,0.010764656703900
742,"4,926.000000000000000",PUERTO BERRÍO,M,ANTIOQUIA,05,579,"1,219.913326000000100", ,"502,225.000000000000000", ,0,0,0,0,0,0,0,0,1.858914877890000,0.099721264908200
743,"4,927.000000000000000",CARCASÍ,M,SANTANDER,68,152,257.973708999999990, ,"502,228.000000000000000", ,0,0,0,0,0,0,0,0,0.685562381471000,0.021082071745500
744,"4,928.000000000000000",GUICÁN,M,BOYACÁ,15,332,948.661741959999970, ,"502,230.000000000000000", ,0,0,0,0,0,0,0,0,1.534981364760000,0.077487524485900
745,"4,929.000000000000000",VILLANUEVA,M,SANTANDER,68,872,97.074131670000000, ,"502,232.000000000000000", ,0,0,0,0,0,0,0,0,0.546125056745000,0.007936942588430
746,"4,930.000000000000000",CIMITARRA,M,SANTANDER,68,190,"3,172.144975329999900", ,"502,234.000000000000000", ,0,0,0,0,0,0,0,0,2.970742772960000,0.259284425641000
747,"4,931.000000000000000",GALÁN,M,SANTANDER,68,296,201.553885630000000, ,"502,236.000000000000000", ,0,0,0,0,0,0,0,0,0.661949356905000,0.016480254139200
748,"4,932.000000000000000",MÁLAGA,M,SANTANDER,68,432,58.397481870000000, ,"502,238.000000000000000", ,0,0,0,0,0,0,0,0,0.338804415322000,0.004773614491580
749,"4,933.000000000000000",BELMIRA,M,ANTIOQUIA,05,086,298.092364939999980, ,"502,240.000000000000000", ,0,0,0,0,0,0,0,0,1.129227962750000,0.024358833362300
750,"4,934.000000000000000",LIBORINA,M,ANTIOQUIA,05,411,216.346834470000000, ,"502,244.000000000000000", ,0,0,0,0,0,0,0,0,0.659083695005000,0.017679158368000
751,"4,935.000000000000000",BAHÍA SOLANO (Mutis),M,CHOCÓ,27,075,898.510700370000000,En proceso de Aprobación. Sujeto a cambios,"502,246.000000000000000", ,0,0,0,0,0,0,0,0,3.220021354850000,0.072744235015600
752,"4,936.000000000000000",CEPITÁ,M,SANTANDER,68,160,107.532742850000010, ,"502,248.000000000000000", ,0,0,0,0,0,0,0,0,0.489834077233000,0.008791930933430
753,"4,937.000000000000000",CAROLINA,M,ANTIOQUIA,05,150,179.329654549999990, ,"502,250.000000000000000", ,0,0,0,0,0,0,0,0,0.641058383435000,0.014661315162600
754,"4,938.000000000000000",ARATOCA,M,SANTANDER,68,051,170.605361630000000, ,"502,252.000000000000000", ,0,0,0,0,0,0,0,0,0.657099016134000,0.013948571197700
755,"4,939.000000000000000",YOLOMBÓ,M,ANTIOQUIA,05,890,"1,016.191915950000000", ,"502,256.000000000000000", ,0,0,0,0,0,0,0,0,2.678431387570000,0.083081861295300
756,"4,940.000000000000000",VIGIA DEL FUERTE,M,ANTIOQUIA,05,873,"1,663.520343670000100", ,"502,258.000000000000000", ,0,0,0,0,0,0,0,0,2.925588774310000,0.135702735923000
757,"4,941.000000000000000",GÓMEZ PLATA,M,ANTIOQUIA,05,310,330.599598290000020, ,"502,260.000000000000000", ,0,0,0,0,0,0,0,0,0.879444117358000,0.027028294705800
758,"4,942.000000000000000",CHISCAS,M,BOYACÁ,15,180,665.817316259999980, ,"502,262.000000000000000", ,0,0,0,0,0,0,0,0,1.243412486740000,0.054406922006400
759,"4,943.000000000000000",BOJAYÁ (Bellavista),M,CHOCÓ,27,099,"3,624.947572319999800", ,"502,266.000000000000000", ,0,0,0,0,0,0,0,0,3.729141889290000,0.295515302230000
760,"4,944.000000000000000",FORTUL,M,ARAUCA,81,300,"1,151.215281280000000", ,"502,268.000000000000000", ,0,0,0,0,0,0,0,0,2.039828865400000,0.094002276730100
761,"4,945.000000000000000",SAN JOSÉ DE LA MONTAÑA,M,ANTIOQUIA,05,658,125.912412829999990, ,"502,272.000000000000000", ,0,0,0,0,0,0,0,0,0.474995702216000,0.010292298746300
762,"4,946.000000000000000",PUERTO PARRA,M,SANTANDER,68,573,761.633934920000000, ,"502,274.000000000000000", ,0,0,0,0,0,0,0,0,1.997823916820000,0.062287729988800
763,"4,947.000000000000000",LOS SANTOS,M,SANTANDER,68,418,289.892157220000000, ,"502,278.000000000000000", ,0,0,0,0,0,0,0,0,0.642882971659000,0.023707320886400
764,"4,948.000000000000000",SIMACOTA,M,SANTANDER,68,745,906.852310139999990, ,"502,280.000000000000000", ,0,0,0,0,0,0,0,0,3.133648759820000,0.074155005257000
765,"4,949.000000000000000",GUADALUPE,M,ANTIOQUIA,05,315,120.599084850000000, ,"502,282.000000000000000", ,0,0,0,0,0,0,0,0,0.497733886083000,0.009862517160460
766,"4,950.000000000000000",SAN ANDRÉS,M,SANTANDER,68,669,280.602639770000000, ,"502,284.000000000000000", ,0,0,0,0,0,0,0,0,0.879581236095000,0.022942397945000
767,"4,951.000000000000000",BURITICÁ,M,ANTIOQUIA,05,113,360.728430839999990, ,"502,288.000000000000000", ,0,0,0,0,0,0,0,0,0.957152967240000,0.029478460105100
768,"4,952.000000000000000",VALENCIA,M,CÓRDOBA,23,855,923.597778149999950, ,"502,971.000000000000000", ,0,0,0,0,0,0,0,0,1.717677894600000,0.075687323292100
769,"4,953.000000000000000",SAN JACINTO DEL CAUCA,M,BOLÍVAR,13,655,568.979299190000010, ,"502,977.000000000000000", ,0,0,0,0,0,0,0,0,1.758457066790000,0.046729931116000
770,"4,954.000000000000000",MONTECRISTO,M,BOLÍVAR,13,458,"2,094.821703050000000", ,"502,979.000000000000000", ,0,0,0,0,0,0,0,0,3.328466864540000,0.171813148323000
771,"4,955.000000000000000",GONZÁLEZ,M,CESAR,20,310,74.826800710000001, ,"502,983.000000000000000", ,0,0,0,0,0,0,0,0,0.413929948773000,0.006142344603310
772,"4,956.000000000000000",Morales,M,Bolívar,13,473,"1,344.627218220000000", ,"502,985.000000000000000", ,0,0,0,0,0,0,0,0,2.015840506620000,0.110350692311000
773,"4,957.000000000000000",ARENAL,M,BOLÍVAR,13,042,461.582326790000020, ,"502,989.000000000000000", ,0,0,0,0,0,0,0,0,1.510163244760000,0.037889426435000
774,"4,958.000000000000000",Gamarra,M,Cesar,20,295,326.197129319999990, ,"502,991.000000000000000", ,0,0,0,0,0,0,0,0,0.985996243480000,0.026775020103300
775,"4,959.000000000000000",AYAPEL,M,CÓRDOBA,23,068,"1,934.406974940000100", ,"502,995.000000000000000", ,0,0,0,0,0,0,0,0,2.172195853780000,0.158711131005000
776,"4,960.000000000000000",Aguachica,M,Cesar,20,011,877.773188720000010, ,"502,997.000000000000000", ,0,0,0,0,0,0,0,0,1.907899562330000,0.072032306800100
777,"4,961.000000000000000",GUARANDA,M,SUCRE,70,265,346.828874730000000, ,"502,999.000000000000000", ,0,0,0,0,0,0,0,0,1.318973115920000,0.028426641766100
778,"4,962.000000000000000",HACARÍ,M,NORTE DE SANTANDER,54,344,418.670069420000000, ,"502,993.000000000000000", ,0,0,0,0,0,0,0,0,0.960279180077000,0.034358573967400
779,"4,963.000000000000000",SAN CAYETANO,M,NORTE DE SANTANDER,54,673,139.422818650000010, ,"502,564.000000000000000", ,0,0,0,0,0,0,0,0,0.656676794228000,0.011423654255100
780,"4,964.000000000000000",CUCUTILLA,M,NORTE DE SANTANDER,54,223,374.837687599999980, ,"502,525.000000000000000", ,0,0,0,0,0,0,0,0,0.852007564247000,0.030692903820700
781,"4,965.000000000000000",PLANETA RICA,M,CÓRDOBA,23,555,"1,142.725155140000000", ,"503,003.000000000000000", ,0,0,0,0,0,0,0,0,2.495781713750000,0.093723873037100
782,"4,966.000000000000000",SAN PEDRO DE URABÁ,M,ANTIOQUIA,05,665,592.348767179999980, ,"503,007.000000000000000", ,0,0,0,0,0,0,0,0,1.488666300230000,0.048554314502800
783,"4,967.000000000000000",Norosi,M,BOLÍVAR,13,490,417.318359859999990, ,"503,009.000000000000000", ,0,0,0,0,0,0,0,0,1.180708479740000,0.034270297389300
784,"4,968.000000000000000",PUEBLO NUEVO,M,CÓRDOBA,23,570,808.388912089999960, ,"503,011.000000000000000", ,0,0,0,0,0,0,0,0,1.797764085700000,0.066345560571700
785,"4,969.000000000000000",TIQUISIO (Puerto Rico),M,BOLÍVAR,13,810,762.066117579999970, ,"503,013.000000000000000", ,0,0,0,0,0,0,0,0,1.574501537240000,0.062577951940100
786,"4,970.000000000000000",Ríoviejo,M,BOLÍVAR,13,600,847.427851670000000, ,"503,015.000000000000000", ,0,0,0,0,0,0,0,0,2.970530198290000,0.069588265256500
787,"4,971.000000000000000",NECOCLÍ,M,ANTIOQUIA,05,490,"1,267.090411879999900",En proceso de Aprobación. Sujeto a cambios,"503,019.000000000000000", ,0,0,0,0,0,0,0,0,2.162773742950000,0.103931944640000
788,"4,972.000000000000000",SAN MARCOS,M,SUCRE,70,708,970.675083180000000, ,"503,021.000000000000000", ,0,0,0,0,0,0,0,0,1.378934182490000,0.079698261941000
789,"4,973.000000000000000",MAJAGUAL,M,SUCRE,70,429,878.579445220000030, ,"503,023.000000000000000", ,0,0,0,0,0,0,0,0,1.729096684160000,0.072062954757400
790,"4,974.000000000000000",SAN JUAN DE URABÁ,M,ANTIOQUIA,05,659,251.352657520000010,En proceso de Aprobación. Sujeto a cambios,"503,025.000000000000000", ,0,0,0,0,0,0,0,0,0.790945676344000,0.020696530786100
791,"4,975.000000000000000",La Gloria,M,CESAR,20,383,801.676503219999970, ,"503,027.000000000000000", ,0,0,0,0,0,0,0,0,1.830678845990000,0.065849442734200
792,"4,976.000000000000000",CANALETE,M,CÓRDOBA,23,090,419.917866810000020, ,"503,029.000000000000000", ,0,0,0,0,0,0,0,0,1.273730310570000,0.034454960177800
793,"4,977.000000000000000",CUNDAY,M,TOLIMA,73,226,507.894272160000010, ,"501,013.000000000000000", ,0,0,0,0,0,0,0,0,1.220611864880000,0.041354244540500
794,"4,978.000000000000000",SILVANIA,M,CUNDINAMARCA,25,743,162.465558870000000, ,"501,115.000000000000000", ,0,0,0,0,0,0,0,0,0.546345251387000,0.013237112230900
795,"4,979.000000000000000",GRANADA,M,CUNDINAMARCA,25,312,60.314392920000003, ,"501,127.000000000000000", ,0,0,0,0,0,0,0,0,0.373914903696000,0.004914794864800
796,"4,980.000000000000000",MEDIO ATRATO (Beté),M,CHOCÓ,27,425,"1,813.122027319999900", ,"502,031.000000000000000", ,0,0,0,0,0,0,0,0,2.499258919700000,0.147794802880000
797,"4,981.000000000000000",LA PRIMAVERA,M,VICHADA,99,524,"18,371.827366000001000",En proceso de Aprobación. Sujeto a cambios,"502,033.000000000000000", ,0,0,0,0,0,0,0,0,7.569260605150000,1.490258306280000
798,"4,982.000000000000000",GRANADA,M,ANTIOQUIA,05,313,189.547353609999990, ,"502,035.000000000000000", ,0,0,0,0,0,0,0,0,0.736030883076000,0.015479825626000
799,"4,983.000000000000000",RIONEGRO,M,ANTIOQUIA,05,615,198.149829450000000, ,"502,037.000000000000000", ,0,0,0,0,0,0,0,0,0.745518320783000,0.016179885316000
800,"4,984.000000000000000",ARMENIA,M,ANTIOQUIA,05,059,110.639615449999990, ,"502,039.000000000000000", ,0,0,0,0,0,0,0,0,0.492232255690000,0.009031107365150
801,"4,985.000000000000000",AGUADA,M,SANTANDER,68,013,75.569568950000004, ,"502,041.000000000000000", ,0,0,0,0,0,0,0,0,0.482509035612000,0.006173728423200
802,"4,986.000000000000000",MARINILLA,M,ANTIOQUIA,05,440,115.297572419999990, ,"502,043.000000000000000", ,0,0,0,0,0,0,0,0,0.569611118481000,0.009415961959900
803,"4,987.000000000000000",BOLIVAR,M,SANTANDER,68,101,"1,012.181833290000000", ,"502,049.000000000000000", ,0,0,0,0,0,0,0,0,4.190823691970000,0.082684038163800
804,"4,988.000000000000000",BETULIA,M,ANTIOQUIA,05,093,276.904659700000020, ,"502,051.000000000000000", ,0,0,0,0,0,0,0,0,0.801433485188000,0.022599941084500
805,"4,989.000000000000000",PUERTO NARE,M,ANTIOQUIA,05,585,576.882432490000040, ,"502,053.000000000000000", ,0,0,0,0,0,0,0,0,1.303759995800000,0.047124282101700
806,"4,990.000000000000000",HATO COROZAL,M,CASANARE,85,125,"5,498.505097270000100", ,"502,057.000000000000000", ,0,0,0,0,0,0,0,0,7.625467465480000,0.447963696515000
807,"4,991.000000000000000",CHITA,M,BOYACÁ,15,183,686.652762579999940, ,"502,059.000000000000000", ,0,0,0,0,0,0,0,0,1.365710491990000,0.056046849213500
808,"4,992.000000000000000",GUADALUPE,M,SANTANDER,68,320,145.435530080000010, ,"502,061.000000000000000", ,0,0,0,0,0,0,0,0,0.574976888773000,0.011882098987000
809,"4,993.000000000000000",FLORIÁN,M,SANTANDER,68,271,174.946938700000000, ,"502,351.000000000000000", ,0,0,0,0,0,0,0,0,0.865758410352000,0.014283970167800
810,"4,994.000000000000000",GÁMEZA,M,BOYACÁ,15,296,121.917729100000000, ,"502,353.000000000000000", ,0,0,0,0,0,0,0,0,0.615901873857000,0.009948916498240
811,"4,995.000000000000000",JERICÓ,M,ANTIOQUIA,05,368,203.532963430000000, ,"502,355.000000000000000", ,0,0,0,0,0,0,0,0,0.698690172452000,0.016602794193100
812,"4,996.000000000000000",SOTAQUIRÁ,M,BOYACÁ,15,763,284.454197509999970, ,"502,357.000000000000000", ,0,0,0,0,0,0,0,0,0.870548493354000,0.023219637758100
813,"4,997.000000000000000",BUSBANZÁ,M,BOYACÁ,15,114,25.184146620000000, ,"502,361.000000000000000", ,0,0,0,0,0,0,0,0,0.199229172976000,0.002055483233620
814,"4,998.000000000000000",CORRALES,M,BOYACÁ,15,215,62.009487110000002, ,"502,363.000000000000000", ,0,0,0,0,0,0,0,0,0.395371943142000,0.005060817805100
815,"4,999.000000000000000",PUEBLORRICO,M,ANTIOQUIA,05,576,75.423495290000005, ,"502,365.000000000000000", ,0,0,0,0,0,0,0,0,0.524927170084000,0.006152322454830
816,"5,000.000000000000000",JESÚS MARÍA,M,SANTANDER,68,368,89.901491789999994, ,"502,367.000000000000000", ,0,0,0,0,0,0,0,0,0.676863059250000,0.007340796343280
817,"5,001.000000000000000",SONSÓN,M,ANTIOQUIA,05,756,"1,345.887364559999900", ,"502,372.000000000000000", ,0,0,0,0,0,0,0,0,3.160683902270000,0.109846239826000
818,"5,002.000000000000000",PUENTE NACIONAL,M,SANTANDER,68,572,254.616908590000010, ,"502,374.000000000000000", ,0,0,0,0,0,0,0,0,0.801285610835000,0.020788988322600
819,"5,003.000000000000000",FLORESTA,M,BOYACÁ,15,276,88.349391749999995, ,"502,376.000000000000000", ,0,0,0,0,0,0,0,0,0.421218290804000,0.007211361953450
